frames,parents,incoming,override,round,candidate,ns_block
32,2,4,true,5,0,366.7180666666667
32,2,4,true,6,0,364.6773333333333
32,2,4,true,6,1,36.5272
32,2,4,true,7,1,36.5302
32,2,4,true,7,0,367.0729666666667
32,4,1,false,0,0,151.68283333333332
32,4,1,false,0,1,14.464533333333334
32,4,1,false,1,1,14.627433333333334
32,4,1,false,1,0,166.97863333333333
32,4,1,false,2,0,144.00623333333334
32,4,1,false,2,1,13.919366666666667
32,4,1,false,3,1,14.099966666666667
32,4,1,false,3,0,142.5614
32,4,1,false,4,0,143.67573333333334
32,4,1,false,4,1,13.961433333333334
32,4,1,false,5,1,14.168066666666666
32,4,1,false,5,0,143.2508
32,4,1,false,6,0,143.4651
32,4,1,false,6,1,13.740433333333334
32,4,1,false,7,1,14.0756
32,4,1,false,7,0,142.3334
32,4,1,true,0,0,163.20393333333334
32,4,1,true,0,1,14.6074
32,4,1,true,1,1,15.321133333333334
32,4,1,true,1,0,154.70006666666666
32,4,1,true,2,0,155.16643333333334
32,4,1,true,2,1,15.0801
32,4,1,true,3,1,14.745966666666666
32,4,1,true,3,0,155.20783333333333
32,4,1,true,4,0,158.94613333333334
32,4,1,true,4,1,14.8915
32,4,1,true,5,1,15.149566666666667
32,4,1,true,5,0,158.07486666666668
32,4,1,true,6,0,154.77083333333334
32,4,1,true,6,1,14.294233333333333
32,4,1,true,7,1,14.929533333333334
32,4,1,true,7,0,154.15223333333333
32,4,4,false,0,0,601.4033666666667
32,4,4,false,0,1,52.28066666666667
32,4,4,false,1,1,52.0967
32,4,4,false,1,0,586.7735666666666
32,4,4,false,2,0,594.5870666666667
32,4,4,false,2,1,53.63636666666667
32,4,4,false,3,1,50.4786
32,4,4,false,3,0,717.4099333333334
32,4,4,false,4,0,602.8051
32,4,4,false,4,1,56.10243333333333
32,4,4,false,5,1,50.77803333333333
32,4,4,false,5,0,579.0472333333333
32,4,4,false,6,0,601.7979666666666
32,4,4,false,6,1,51.648
32,4,4,false,7,1,51.529833333333336
32,4,4,false,7,0,576.6209333333334
32,4,4,true,0,0,629.9748333333333
32,4,4,true,0,1,55.87873333333334
32,4,4,true,1,1,53.45343333333334
32,4,4,true,1,0,622.135
32,4,4,true,2,0,619.4956666666667
32,4,4,true,2,1,52.77303333333333
32,4,4,true,3,1,53.8724
32,4,4,true,3,0,631.8760666666667
32,4,4,true,4,0,624.2191666666666
32,4,4,true,4,1,53.59263333333333
32,4,4,true,5,1,59.677166666666665
32,4,4,true,5,0,624.0596
32,4,4,true,6,0,619.7938
32,4,4,true,6,1,51.213033333333335
32,4,4,true,7,1,51.90006666666667
32,4,4,true,7,0,614.9611666666667
32,8,1,false,0,0,312.52053333333333
32,8,1,false,0,1,22.569766666666666
32,8,1,false,1,1,23.394033333333333
32,8,1,false,1,0,295.69443333333334
32,8,1,false,2,0,304.4627
32,8,1,false,2,1,23.3219
32,8,1,false,3,1,23.2585
32,8,1,false,3,0,301.3666666666667
32,8,1,false,4,0,385.64433333333335
32,8,1,false,4,1,34.5632
32,8,1,false,5,1,33.84746666666667
32,8,1,false,5,0,485.9649333333333
32,8,1,false,6,0,510.4092
32,8,1,false,6,1,30.184933333333333
32,8,1,false,7,1,29.832066666666666
32,8,1,false,7,0,449.3329
32,8,1,true,0,0,465.9487
32,8,1,true,0,1,33.7697
32,8,1,true,1,1,32.7685
32,8,1,true,1,0,463.9814
32,8,1,true,2,0,430.31983333333335
32,8,1,true,2,1,32.25906666666667
32,8,1,true,3,1,33.306
32,8,1,true,3,0,411.70003333333335
32,8,1,true,4,0,319.67133333333334
32,8,1,true,4,1,23.706466666666667
32,8,1,true,5,1,25.2695
32,8,1,true,5,0,313.44626666666665
32,8,1,true,6,0,312.1893666666667
32,8,1,true,6,1,26.002266666666667
32,8,1,true,7,1,24.6165
32,8,1,true,7,0,315.5728
32,8,4,false,0,0,1185.0241666666666
32,8,4,false,0,1,84.68593333333334
32,8,4,false,1,1,84.30806666666666
32,8,4,false,1,0,1186.6503
32,8,4,false,2,0,1210.1948666666667
32,8,4,false,2,1,86.6179
32,8,4,false,3,1,84.1311
